,index,yearqtr,diff_mkt_share,diff_tr_error_bps,diff_tr_difference_bps,diff_mer_bps,diff_turnover_frac,diff_logDvol,diff_tr_error_perc,diff_tr_difference_perc,diff_lend_byAUM_bps,diff_marketing_fee_bps,diff_vol_share,diff_urgency_mean,diff_spread_bps_etfg,diff_spread_bps_crsp,ix_urgency_mean,ix_urgency_median,ix_urgency_std,aum_index,VIX,vix_resid,vix_plus,vix_minus
1800,US Materials Sector,20164,0.39429361,1.97750508,-0.868060981,4.0,16.460114773,2.863026060000003,0.0197750509999999,-0.0086806099999999,4.957237682000001,2.9,0.8919762473100361,0.1573762472160677,-21.713305434,-0.643754188,1.01664930559497,0.8860010625483318,1.1156433194438302,5150208244.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1801,US Materials Sector,20171,0.309422828,1.1553531379999988,1.653762624,4.0,14.270002964,2.9628311200000006,0.0115535319999999,0.016537626,4.957237682000001,2.9,0.901732862557896,0.1600631577401675,-26.798537529,-1.4563195649999998,1.0063582028439788,0.8980873526732776,0.7885547340905464,5847429881.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1802,US Materials Sector,20171,0.309422828,1.1553531379999988,1.653762624,4.0,14.270002964,2.9628311200000006,0.0115535319999999,0.016537626,4.957237682000001,2.9,0.901732862557896,0.1600631577401675,-26.798537529,-1.4563195649999998,1.0063582028439788,0.8980873526732776,0.7885547340905464,5847429881.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1803,US Materials Sector,20172,0.300059996,1.202510160000001,0.2430374769999999,3.0,14.479194136,2.5955470100000007,0.012025101,0.002430374,4.957237682000001,2.9,0.8611488847209169,0.139484910305771,,-1.464358021,0.979283486268531,0.9049463195664867,0.6574151817646058,5689355020.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
1804,US Materials Sector,20172,0.300059996,1.202510160000001,0.2430374769999999,3.0,14.479194136,2.5955470100000007,0.012025101,0.002430374,4.957237682000001,2.9,0.8611488847209169,0.139484910305771,,-1.464358021,0.979283486268531,0.9049463195664867,0.6574151817646058,5689355020.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
1805,US Materials Sector,20173,0.326274396,1.4616822900000006,0.0332015430000001,3.0,15.596141099,3.502515110000001,0.014616822,0.000332016,4.957237682000001,2.9,0.9415184941562944,0.1910513200459298,,-1.916576274,0.9909791470521788,0.8923851021573868,0.7631205768702607,5814857103.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1806,US Materials Sector,20173,0.326274396,1.4616822900000006,0.0332015430000001,3.0,15.596141099,3.502515110000001,0.014616822,0.000332016,4.957237682000001,2.9,0.9415184941562944,0.1910513200459298,,-1.916576274,0.9909791470521788,0.8923851021573868,0.7631205768702607,5814857103.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1807,US Materials Sector,20174,0.3646278739999999,2.394488328,-0.349380986,3.0,12.780069076,3.2141029199999984,0.023944883,-0.0034938089999999,4.957237682000001,2.9,0.9227231188526204,0.0977437154279941,,-1.3698100009999998,1.0807811200795825,0.9635492855976778,0.8433143312571673,7037722121.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1808,US Materials Sector,20174,0.3646278739999999,2.394488328,-0.349380986,3.0,12.780069076,3.2141029199999984,0.023944883,-0.0034938089999999,4.957237682000001,2.9,0.9227231188526204,0.0977437154279941,,-1.3698100009999998,1.0807811200795825,0.9635492855976778,0.8433143312571673,7037722121.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1809,US Materials Sector,20181,0.301458908,1.0227745049999992,-0.2095886599999999,3.0,17.473789409,2.3105421600000007,0.0102277449999999,-0.002095886,4.957237682000001,2.9,0.8194927616163249,0.1270397247494699,-17.545238099000002,-1.372244307,1.0546977960063402,0.9568987204095613,0.7726493828372885,7620098759.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1810,US Materials Sector,20181,0.301458908,1.0227745049999992,-0.2095886599999999,3.0,17.473789409,2.3105421600000007,0.0102277449999999,-0.002095886,4.957237682000001,2.9,0.8194927616163249,0.1270397247494699,-17.545238099000002,-1.372244307,1.0546977960063402,0.9568987204095613,0.7726493828372885,7620098759.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1811,US Materials Sector,20182,0.267981812,0.7840506099999995,0.6920607140000001,3.0,15.952626104999998,3.239170310000002,0.007840506,0.0069206069999999,4.957237682000001,2.9,0.9245640143067744,0.1260401703676018,-3.155238096,-1.251075907,1.0545788671036869,0.9603630761707284,0.7491709482576644,7564888424.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1812,US Materials Sector,20182,0.267981812,0.7840506099999995,0.6920607140000001,3.0,15.952626104999998,3.239170310000002,0.007840506,0.0069206069999999,4.957237682000001,2.9,0.9245640143067744,0.1260401703676018,-3.155238096,-1.251075907,1.0545788671036869,0.9603630761707284,0.7491709482576644,7564888424.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1813,US Materials Sector,20183,0.245751982,2.8767697310000013,0.1095061739999999,3.0,18.402176840000003,3.629050620000001,0.0287676979999999,0.001095062,4.957237682000001,2.9,0.9482897210660872,0.0698496849235162,-2.4994736840000003,-1.339580341,1.0092322615667293,0.942793471317151,0.6436549758488667,7287621217.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1814,US Materials Sector,20183,0.245751982,2.8767697310000013,0.1095061739999999,3.0,18.402176840000003,3.629050620000001,0.0287676979999999,0.001095062,4.957237682000001,2.9,0.9482897210660872,0.0698496849235162,-2.4994736840000003,-1.339580341,1.0092322615667293,0.942793471317151,0.6436549758488667,7287621217.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1815,US Materials Sector,20184,0.268480888,0.9786626300000004,0.441053992,3.0,42.054592336,2.90458705,0.0097866259999999,0.00441054,4.957237682000001,2.9,0.8961454518261535,0.1126965228084798,-5.029999999999999,-1.932240368,1.034606218371524,0.94908795696569,0.717228633112833,5760248222.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1816,US Materials Sector,20184,0.268480888,0.9786626300000004,0.441053992,3.0,42.054592336,2.90458705,0.0097866259999999,0.00441054,4.957237682000001,2.9,0.8961454518261535,0.1126965228084798,-5.029999999999999,-1.932240368,1.034606218371524,0.94908795696569,0.717228633112833,5760248222.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1817,US Materials Sector,20191,0.358361492,1.01739991,0.3409252339999999,3.0,21.362489439,3.3950571600000004,0.0101739989999999,0.003409252,4.957237682000001,2.9,0.9350994034540804,0.044633161331304,,-0.6294660060000001,1.030005884343902,0.968391189427405,0.6682885967325737,6383432040.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1818,US Materials Sector,20191,0.358361492,1.01739991,0.3409252339999999,3.0,21.362489439,3.3950571600000004,0.0101739989999999,0.003409252,4.957237682000001,2.9,0.9350994034540804,0.044633161331304,,-0.6294660060000001,1.030005884343902,0.968391189427405,0.6682885967325737,6383432040.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1819,US Materials Sector,20192,0.342704554,2.2549899899999986,-0.271724404,3.0,32.701660966999995,3.5742921800000005,0.0225498999999999,-0.002717244,4.957237682000001,2.9,0.9454585582995282,0.0593054840672593,-8.466,-2.652266263,1.050208938244118,0.984041739417902,0.7038154174165695,5966390181.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1820,US Materials Sector,20192,0.342704554,2.2549899899999986,-0.271724404,3.0,32.701660966999995,3.5742921800000005,0.0225498999999999,-0.002717244,4.957237682000001,2.9,0.9454585582995282,0.0593054840672593,-8.466,-2.652266263,1.050208938244118,0.984041739417902,0.7038154174165695,5966390181.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1821,US Materials Sector,20193,0.376871376,-1.0191372100000002,0.0968331599999999,3.0,16.930414379,3.3795656700000016,-0.010191372,0.0009683319999999,4.957237682000001,2.9,0.9341195447052256,0.041481383074251,-3.559,-3.2585615709999995,1.0257955614286045,0.9546740097868056,0.6862553864134365,6205095271.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1822,US Materials Sector,20193,0.376871376,-1.0191372100000002,0.0968331599999999,3.0,16.930414379,3.3795656700000016,-0.010191372,0.0009683319999999,4.957237682000001,2.9,0.9341195447052256,0.041481383074251,-3.559,-3.2585615709999995,1.0257955614286045,0.9546740097868056,0.6862553864134365,6205095271.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1823,US Materials Sector,20194,0.303776172,-1.5954867399999983,-0.4837562549999998,3.0,18.970458961,3.7531444400000016,-0.0159548669999999,-0.004837563,4.957237682000001,2.9,0.954186230261002,0.0624317859076622,-3.077500000000001,-3.680057187,0.9991574546907956,0.9553725063219314,0.6142937886322934,5682821908.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1824,US Materials Sector,20194,0.303776172,-1.5954867399999983,-0.4837562549999998,3.0,18.970458961,3.7531444400000016,-0.0159548669999999,-0.004837563,4.957237682000001,2.9,0.954186230261002,0.0624317859076622,-3.077500000000001,-3.680057187,0.9991574546907956,0.9553725063219314,0.6142937886322934,5682821908.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1825,US Materials Sector,20201,0.367120404,0.5815755299999985,1.0872614169999997,3.0,54.297782868,3.33866252,0.0058157549999999,0.010872614,4.957237682000001,2.9,0.931463214423468,0.0544103998499192,-26.449090907,-6.435097933999999,1.0173648810049003,0.9546740097868056,0.7001893169270679,4079184781.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1826,US Materials Sector,20201,0.367120404,0.5815755299999985,1.0872614169999997,3.0,54.297782868,3.33866252,0.0058157549999999,0.010872614,4.957237682000001,2.9,0.931463214423468,0.0544103998499192,-26.449090907,-6.435097933999999,1.0173648810049003,0.9546740097868056,0.7001893169270679,4079184781.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1827,US Small Caps,20161,1.0,10.0840561,-0.513308116,9.0,2.421006327,17.41110258,0.100840561,-0.005133081,55.15149669,0.5,1.0,0.8761888714721807,3330.04425,3.549326538,0.8761888714721807,0.7881288892073628,0.5683184080359291,3660899545.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
1828,US Small Caps,20162,1.0,6.104492194,-0.088430277,9.0,1.860286648,17.15113361,0.061044922,-0.000884303,55.15149669,0.5,1.0,0.8940127676876796,15.99552301,1.822217832,0.8940127676876796,0.8051096084392765,0.5887882495118518,3801144046.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
1829,US Small Caps,20163,1.0,10.42639503,-0.644982057,9.0,2.86039634,18.07082832,0.10426395,-0.006449821,55.15149669,0.5,1.0,0.9317901221071168,4.461611886,1.57833613,0.9317901221071168,0.8708942713960546,0.6569405557183408,4102737445.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
1830,US Small Caps,20164,1.0,13.77576804,-1.658647677,9.0,2.896952429,17.76021352,0.13775768,-0.016586477,55.15149669,0.5,1.0,0.9591344698117436,49.96571871,1.280907773,0.9591344698117436,0.8753700281427109,0.6555195962084728,4239379869.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1831,US Small Caps,20171,1.0,7.521568357,-0.622179103,9.0,1.662999878,17.27473471,0.075215684,-0.006221791,55.15149669,0.5,1.0,0.9514992611739272,48.93765958,2.142544759,0.9514992611739272,0.879084350860507,0.6555342823086547,4808359869.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1832,US Small Caps,20172,1.0,6.889550491,-0.357545708,7.0,1.250206119,17.02649506,0.068895505,-0.003575457,55.15149669,0.5,1.0,0.9271080185109384,,1.645837739,0.9271080185109384,0.8753700281427109,0.6092046620411229,4976001789.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
1833,US Small Caps,20173,0.998452982,-12.740718209,1.004529933,-8.0,-1.0325598,6.2735933500000005,-0.127407182,0.0100452999999999,55.15149669,0.5,0.9962362137075028,0.655139950522152,,-31.597515029000004,0.9355501840311168,0.8657169992545584,0.6453843186947552,5236741245.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1834,US Small Caps,20173,0.998452982,-12.740718209,1.004529933,-8.0,-1.0325598,6.2735933500000005,-0.127407182,0.0100452999999999,55.15149669,0.5,0.9962362137075028,0.655139950522152,,-31.597515029000004,0.9355501840311168,0.8657169992545584,0.6453843186947552,5236741245.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1835,US Small Caps,20174,0.99846648,-12.72628637,0.0417204890000002,-8.0,0.0217955149999999,7.186845411000002,-0.1272628639999999,0.000417205,55.15149669,0.5,0.9984882001981537,0.622125473867758,,-10.1076973,0.981891895439926,0.9095799204536146,0.6236347921798356,5643996690.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1836,US Small Caps,20174,0.99846648,-12.72628637,0.0417204890000002,-8.0,0.0217955149999999,7.186845411000002,-0.1272628639999999,0.000417205,55.15149669,0.5,0.9984882001981537,0.622125473867758,,-10.1076973,0.981891895439926,0.9095799204536146,0.6236347921798356,5643996690.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1837,US Small Caps,20181,0.997811424,-24.563444065,-2.253189714,-8.0,-5.91225412,5.12574,-0.2456344409999999,-0.022531897,55.15149669,0.5,0.9881865557781704,0.5651577288907284,41.04580952,-9.900613596,0.9902055939787228,0.9119694595023315,0.6471217077604946,6033694386.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1838,US Small Caps,20181,0.997811424,-24.563444065,-2.253189714,-8.0,-5.91225412,5.12574,-0.2456344409999999,-0.022531897,55.15149669,0.5,0.9881865557781704,0.5651577288907284,41.04580952,-9.900613596,0.9902055939787228,0.9119694595023315,0.6471217077604946,6033694386.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1839,US Small Caps,20182,0.996442218,-19.35597829,2.6056293630000003,-8.0,-0.197784747,6.233357549999999,-0.1935597829999999,0.0260562929999999,55.15149669,0.5,0.9960819895646218,0.4357095690786863,-1.4435000000000002,-10.191603492,0.969282314144608,0.9119694595023315,0.5851761443478084,6531380522.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1840,US Small Caps,20182,0.996442218,-19.35597829,2.6056293630000003,-8.0,-0.197784747,6.233357549999999,-0.1935597829999999,0.0260562929999999,55.15149669,0.5,0.9960819895646218,0.4357095690786863,-1.4435000000000002,-10.191603492,0.969282314144608,0.9119694595023315,0.5851761443478084,6531380522.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1841,US Small Caps,20183,0.995868528,-14.740118032000002,0.586758472,-8.0,-2.516294646,3.77738334,-0.14740118,0.0058675849999999,55.15149669,0.5,0.9552588120357396,0.4450720019049901,-20.050653599,-21.639927676000003,0.9932802359671724,0.9241026132244688,0.6162656435683085,6960472526.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1842,US Small Caps,20183,0.995868528,-14.740118032000002,0.586758472,-8.0,-2.516294646,3.77738334,-0.14740118,0.0058675849999999,55.15149669,0.5,0.9552588120357396,0.4450720019049901,-20.050653599,-21.639927676000003,0.9932802359671724,0.9241026132244688,0.6162656435683085,6960472526.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1843,US Small Caps,20184,0.992834418,-25.956950910000003,4.690366507,-8.0,-15.749007868999998,3.845996210000001,-0.259569509,0.046903665,55.15149669,0.5,0.9581636249758032,-0.1915543035655071,-22.558947366,-10.197114019,1.0370765821651655,0.9132076195009586,0.7381699398787981,6013335687.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1844,US Small Caps,20184,0.992834418,-25.956950910000003,4.690366507,-8.0,-15.749007868999998,3.845996210000001,-0.259569509,0.046903665,55.15149669,0.5,0.9581636249758032,-0.1915543035655071,-22.558947366,-10.197114019,1.0370765821651655,0.9132076195009586,0.7381699398787981,6013335687.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
1845,US Small Caps,20191,0.989568624,-19.281790897,0.567577616,-8.0,0.0693826829999999,5.297363750000001,-0.1928179089999999,0.005675776,55.15149669,0.5,0.9900403052710944,0.1196500908974791,,-10.141045359,1.0205296100427077,0.9416131674876324,0.6787770922480515,6763791999.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1846,US Small Caps,20191,0.989568624,-19.281790897,0.567577616,-8.0,0.0693826829999999,5.297363750000001,-0.1928179089999999,0.005675776,55.15149669,0.5,0.9900403052710944,0.1196500908974791,,-10.141045359,1.0205296100427077,0.9416131674876324,0.6787770922480515,6763791999.0,16.47,-3.4387384737072892,0.0,3.4387384737072892
1847,US Small Caps,20192,0.98977748,-17.798922861,0.2274912889999999,-8.0,0.026472293,5.321618340000001,-0.177989229,0.002274913,55.15149669,0.5,0.9902778073949872,0.184935969990566,-18.962894737,-9.590132151,1.0331818087479492,0.9526113675029104,0.6702629331829398,6934396279.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1848,US Small Caps,20192,0.98977748,-17.798922861,0.2274912889999999,-8.0,0.026472293,5.321618340000001,-0.177989229,0.002274913,55.15149669,0.5,0.9902778073949872,0.184935969990566,-18.962894737,-9.590132151,1.0331818087479492,0.9526113675029104,0.6702629331829398,6934396279.0,15.183015873015874,-1.5703382112535795,0.0,1.5703382112535795
1849,US Small Caps,20193,0.990765756,-10.054601826,0.5301580699999999,-8.0,-0.8983356649999998,4.812992230000001,-0.100546018,0.005301581,55.15149669,0.5,0.983883887759912,0.2262878178530653,-18.8895,-13.694809928000002,1.0253168797999237,0.9478758354206296,0.6855116846643301,7303369807.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1850,US Small Caps,20193,0.990765756,-10.054601826,0.5301580699999999,-8.0,-0.8983356649999998,4.812992230000001,-0.100546018,0.005301581,55.15149669,0.5,0.983883887759912,0.2262878178530653,-18.8895,-13.694809928000002,1.0253168797999237,0.9478758354206296,0.6855116846643301,7303369807.0,15.960156250000002,0.09276180937642486,0.09276180937642486,-0.0
1851,US Small Caps,20194,0.988570948,-13.01796255,-0.3317624939999999,-8.0,-3.3155133810000006,3.8898481500000006,-0.130179626,-0.0033176249999999,55.15149669,0.5,0.959922618567474,0.0722825830126698,-8.66125,-5.853656677,1.0537384973488162,0.9540281716600384,0.6988389559357657,8112441547.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1852,US Small Caps,20194,0.988570948,-13.01796255,-0.3317624939999999,-8.0,-3.3155133810000006,3.8898481500000006,-0.130179626,-0.0033176249999999,55.15149669,0.5,0.959922618567474,0.0722825830126698,-8.66125,-5.853656677,1.0537384973488162,0.9540281716600384,0.6988389559357657,8112441547.0,13.985781249999997,-2.416596487635273,0.0,2.416596487635273
1853,US Small Caps,20201,0.987769452,-66.44949561,8.688165468,-8.0,-8.282494766000001,3.7952204200000015,-0.664494957,0.086881654,55.15149669,0.5,0.9560324001788102,0.2964717728934617,-61.05590909,-42.98962967,1.0302192666665904,0.9242311599958394,0.7146265008073877,6449029985.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1854,US Small Caps,20201,0.987769452,-66.44949561,8.688165468,-8.0,-8.282494766000001,3.7952204200000015,-0.664494957,0.086881654,55.15149669,0.5,0.9560324001788102,0.2964717728934617,-61.05590909,-42.98962967,1.0302192666665904,0.9242311599958394,0.7146265008073877,6449029985.0,31.224516129032253,16.181297789518222,16.181297789518222,-0.0
1855,US Technology Sector,20161,0.213111054,2.204792651,-0.783344678,4.0,7.81632694,2.4390148899999997,0.022047926,-0.0078334469999999,-0.1838883859999999,3.0,0.8395088212509465,0.1393938288313581,-2161.7463329,0.5621098040000001,1.0198205021506912,0.9194301555657954,0.6853339463981525,20895947381.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
1856,US Technology Sector,20161,0.213111054,2.204792651,-0.783344678,4.0,7.81632694,2.4390148899999997,0.022047926,-0.0078334469999999,-0.1838883859999999,3.0,0.8395088212509465,0.1393938288313581,-2161.7463329,0.5621098040000001,1.0198205021506912,0.9194301555657954,0.6853339463981525,20895947381.0,20.486229508196722,3.34511271181686,3.34511271181686,-0.0
1857,US Technology Sector,20162,0.189329688,2.068150344000001,-1.094374788,4.0,7.862179502,2.4674842499999983,0.020681503,-0.010943748,-0.1838883859999999,3.0,0.8436613500219671,0.1140678436564602,-15.682449392,0.3181657839999998,1.0082104207754432,0.9107312995037044,0.688167501728275,20758064491.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
1858,US Technology Sector,20162,0.189329688,2.068150344000001,-1.094374788,4.0,7.862179502,2.4674842499999983,0.020681503,-0.010943748,-0.1838883859999999,3.0,0.8436613500219671,0.1140678436564602,-15.682449392,0.3181657839999998,1.0082104207754432,0.9107312995037044,0.688167501728275,20758064491.0,15.675937500000002,-3.842188261928152,0.0,3.842188261928152
1859,US Technology Sector,20163,0.1586688739999999,3.248433653000001,0.1826245909999999,4.0,9.151593313,2.208259850000001,0.032484337,0.001826246,-0.1838883859999999,3.0,0.801977599670004,0.1007557715558621,-43.138344826,0.6316576840000001,1.0310728569909595,0.9496876769684004,0.6767777494332347,22573136250.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
1860,US Technology Sector,20163,0.1586688739999999,3.248433653000001,0.1826245909999999,4.0,9.151593313,2.208259850000001,0.032484337,0.001826246,-0.1838883859999999,3.0,0.801977599670004,0.1007557715558621,-43.138344826,0.6316576840000001,1.0310728569909595,0.9496876769684004,0.6767777494332347,22573136250.0,13.233906249999997,-2.9728153507895527,0.0,2.9728153507895527
1861,US Technology Sector,20164,0.133037706,5.252757082999999,-0.0442646830000001,4.0,7.838703169,2.23402325,0.0525275709999999,-0.000442647,-0.1838883859999999,3.0,0.8065269513032267,0.0695447961088226,-32.699285013,-0.0448612880000003,1.0356798778140688,0.9685073982487532,0.6602000916642977,23404547149.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1862,US Technology Sector,20164,0.133037706,5.252757082999999,-0.0442646830000001,4.0,7.838703169,2.23402325,0.0525275709999999,-0.000442647,-0.1838883859999999,3.0,0.8065269513032267,0.0695447961088226,-32.699285013,-0.0448612880000003,1.0356798778140688,0.9685073982487532,0.6602000916642977,23404547149.0,14.097936507936511,-0.42769121557883594,0.0,0.42769121557883594
1863,US Technology Sector,20171,0.1753449899999999,0.9645385190000004,-0.3075979890000001,4.0,5.622096637,2.1288910700000017,0.009645386,-0.00307598,-0.1838883859999999,3.0,0.7873593757707548,0.0579069557477371,-59.964778417,0.0459448629999998,1.0621754516137991,0.9837246253167018,0.6614246075411175,28395031783.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1864,US Technology Sector,20171,0.1753449899999999,0.9645385190000004,-0.3075979890000001,4.0,5.622096637,2.1288910700000017,0.009645386,-0.00307598,-0.1838883859999999,3.0,0.7873593757707548,0.0579069557477371,-59.964778417,0.0459448629999998,1.0621754516137991,0.9837246253167018,0.6614246075411175,28395031783.0,11.691935483870967,-3.428490515217929,0.0,3.428490515217929
1865,US Technology Sector,20172,0.110850338,0.6431722050000008,-0.837604977,3.0,10.828362843,2.325939770000001,0.006431722,-0.00837605,-0.1838883859999999,3.0,0.8220053904591559,0.0809372080620991,,-0.2672175969999999,1.0656324924000706,0.9919616727009232,0.6697869530569365,30117292814.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
1866,US Technology Sector,20172,0.110850338,0.6431722050000008,-0.837604977,3.0,10.828362843,2.325939770000001,0.006431722,-0.00837605,-0.1838883859999999,3.0,0.8220053904591559,0.0809372080620991,,-0.2672175969999999,1.0656324924000706,0.9919616727009232,0.6697869530569365,30117292814.0,11.426349206349204,-2.0377861165773634,0.0,2.0377861165773634
1867,US Technology Sector,20173,0.092271698,2.2207915369999998,-0.3146354259999999,3.0,6.128226079999999,2.113911690000002,0.0222079159999999,-0.003146355,-0.1838883859999999,3.0,0.7844959729751968,0.1030233943948264,,-0.0486343260000001,1.0668855314915098,0.9843588535191024,0.7073126969601663,32230129408.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1868,US Technology Sector,20173,0.092271698,2.2207915369999998,-0.3146354259999999,3.0,6.128226079999999,2.113911690000002,0.0222079159999999,-0.003146355,-0.1838883859999999,3.0,0.7844959729751968,0.1030233943948264,,-0.0486343260000001,1.0668855314915098,0.9843588535191024,0.7073126969601663,32230129408.0,10.944285714285712,-2.3370200625284205,0.0,2.3370200625284205
1869,US Technology Sector,20174,0.0542358679999999,4.111439999999999,-0.5230067780000001,3.0,8.202468376999999,2.004072389999997,0.0411143999999999,-0.0052300679999999,-0.1838883859999999,3.0,0.7624479803584873,0.1047080945375662,,0.365541246,1.1221331578054965,1.0184914876264737,0.7796104954139739,36192271533.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1870,US Technology Sector,20174,0.0542358679999999,4.111439999999999,-0.5230067780000001,3.0,8.202468376999999,2.004072389999997,0.0411143999999999,-0.0052300679999999,-0.1838883859999999,3.0,0.7624479803584873,0.1047080945375662,,0.365541246,1.1221331578054965,1.0184914876264737,0.7796104954139739,36192271533.0,10.307936507936502,-2.6415168468558594,0.0,2.6415168468558594
1871,US Technology Sector,20181,0.0569675739999999,2.0934610819999997,-0.4568135,3.0,11.319912921,1.8764514400000003,0.020934611,-0.004568135,-0.1838883859999999,3.0,0.7344059991562614,0.0282050758879972,-15.851904759,0.4501616770000001,1.1290745256364352,1.018149783367205,0.7914616028768476,39955750472.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1872,US Technology Sector,20181,0.0569675739999999,2.0934610819999997,-0.4568135,3.0,11.319912921,1.8764514400000003,0.020934611,-0.004568135,-0.1838883859999999,3.0,0.7344059991562614,0.0282050758879972,-15.851904759,0.4501616770000001,1.1290745256364352,1.018149783367205,0.7914616028768476,39955750472.0,17.354754098360658,4.843363423807116,4.843363423807116,-0.0
1873,US Technology Sector,20182,0.0280319559999999,4.670847937,0.7640836160000002,3.0,9.849512521,2.2066098499999995,0.04670848,0.007640836,-0.1838883859999999,3.0,0.8016830184907009,0.0521850015337488,-2.5838095229999998,0.4777534849999999,1.1121217281790603,1.012471240763058,0.7316847340373833,43157612921.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1874,US Technology Sector,20182,0.0280319559999999,4.670847937,0.7640836160000002,3.0,9.849512521,2.2066098499999995,0.04670848,0.007640836,-0.1838883859999999,3.0,0.8016830184907009,0.0521850015337488,-2.5838095229999998,0.4777534849999999,1.1121217281790603,1.012471240763058,0.7316847340373833,43157612921.0,15.337499999999999,-2.024918647897522,0.0,2.024918647897522
1875,US Technology Sector,20183,0.022716948,-4.28667821,-2.325582751,3.0,10.070227214,2.355743480000001,-0.0428667819999999,-0.023255828,-0.1838883859999999,3.0,0.8267793370295853,0.0662965464880884,-1.502631579,-0.145112715,1.1287800633049418,1.0042484984429851,0.7981267133955108,45745318421.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1876,US Technology Sector,20183,0.022716948,-4.28667821,-2.325582751,3.0,10.070227214,2.355743480000001,-0.0428667819999999,-0.023255828,-0.1838883859999999,3.0,0.8267793370295853,0.0662965464880884,-1.502631579,-0.145112715,1.1287800633049418,1.0042484984429851,0.7981267133955108,45745318421.0,12.856825396825391,-3.1169158892814544,0.0,3.1169158892814544
1877,US Technology Sector,20184,8.372599999995067e-05,0.8386689399999998,-0.2668541020000001,3.0,17.314676163999998,1.976620050000001,0.00838669,-0.002668541,-0.1838883859999999,3.0,0.7566407921540613,0.0325736858295349,-3.1742105259999995,-0.5095602989999999,1.138307038753298,1.0398198142854451,0.7480109135042867,36196026018.0,21.053650793650796,6.787605462256419,6.787605462256419,-0.0
