index_name,ST_BUSHEE,st_75_,index_id,RelSPread_crsp,turnover_perc,numholdings_,aum_ETFG_,dvol,sep_ind_,top3_issuer,urgency_mean,urgency_std,aum_ind_bn,dvol_ind_bn,spread_ind_bps,num_const_00,ratio_hu,d_OwnIndex
S&P Intl Dividend Opportunities TR USD,0.234669958,0,S&P Intl Dividend Opportunities TR USD,0.001676991,123.8150424,119.1115538,629989637.1,3117777.731,0,1,0.949648622,0.879683559,0.629989637,0.003117778,16.76991117,1.191115538,0.926325315,0
S&P Intl Preferred Stock TR USD,0.341231033,0,S&P Intl Preferred Stock TR USD,0.004908118,143.3356177,94.05533597,35792641.73,200720.8636,0,0,0.813508739,0.644919915,0.035792642,0.000200721,49.08117715,0.94055336,0.792763353,0
S&P Kensho Future Security Index,0.122190347,0,S&P Kensho Future Security Index,0.002222223,274.9524689,65.88047809,18155531.82,207986.42,0,1,0.735815416,0.494932447,0.018155532,0.000207986,22.22223036,0.658804781,0.672631255,0
S&P Kensho Intelligent Infrastructure Index,0.12713493,0,S&P Kensho Intelligent Infrastructure Index,0.002670638,394.5162007,44.94023904,8812438.61,148130.0857,0,1,0.777861562,0.462770506,0.008812439,0.00014813,26.70638114,0.44940239,0.594926563,0
S&P Kensho New Economies Composite Index,0.280956441,0,S&P Kensho New Economies Composite Index,0.002283555,295.8470881,391.6772908,916353477.9,7743858.621,0,1,0.792853084,0.66038604,0.916353478,0.007743859,22.83554899,3.916772908,0.832923593,0
S&P Kensho Smart Transportation Index,0.080479722,0,S&P Kensho Smart Transportation Index,0.002449328,912.4442877,60.41035857,19643649.91,880818.2572,0,1,0.724814783,0.448937561,0.01964365,0.000880818,24.49328387,0.604103586,0.619382457,0
S&P Latin America 40 TR,0.548757214,1,S&P Latin America 40 TR,0.000741985,1172.006143,51.81422925,1012348147,44959219.66,0,0,0.896597713,0.799944128,1.012348147,0.04495922,7.419854756,0.518142292,0.892199608,0
S&P Merger Arbitrage TR USD,0.145116745,0,S&P Merger Arbitrage TR USD,0.002438154,183.5804295,102.8809524,6880708.635,50138.08451,0,0,0.676078722,0.487040117,0.006880709,5.01E-05,24.38154296,1.028809524,0.720389654,0
S&P Metals&Mining Select Industry TR USD,0.460078468,0,S&P Metals&Mining Select Industry TR USD,0.000586279,3095.419951,25.4063745,500206363.8,57943474.75,0,1,0.832528058,0.807763104,0.500206364,0.057943475,5.862788186,0.254063745,0.97025331,0
S&P MidCap 400 Dividend Aristocrats Index,0.276902119,0,S&P MidCap 400 Dividend Aristocrats Index,0.001233182,153.2314754,58.55952381,709246871.4,4122462.463,0,0,0.802805641,0.461262245,0.709246871,0.004122462,12.3318198,0.585595238,0.574562785,0
S&P MidCap 400 Equal Weight Index,0.278160837,0,S&P MidCap 400 Equal Weight Index,0.00581261,170.0005912,401.8972332,68730548,436864.4625,0,0,0.772287659,0.393839716,0.068730548,0.000436864,58.1261035,4.018972332,0.509965052,0
S&P MidCap 400 Momentum Index,0.359250704,0,S&P MidCap 400 Momentum Index,0.001219286,251.1559793,77.23715415,660640160.7,6269998.354,0,0,0.983619691,0.718284464,0.660640161,0.006269998,12.19286253,0.772371542,0.730246121,0
S&P MidCap 400 Pure Growth TR,0.345273306,0,S&P MidCap 400 Pure Growth TR,0.00097224,91.95698956,91.37944664,325857808,1129347.44,0,0,0.87812981,0.573807401,0.325857808,0.001129347,9.722399066,0.913794466,0.653442571,0
S&P MidCap 400 Pure Value TR,0.297615639,0,S&P MidCap 400 Pure Value TR,0.002218678,208.3967672,88.03162055,73898928.36,642794.6528,0,0,0.752307067,0.417181986,0.073898928,0.000642795,22.18678483,0.880316206,0.554536843,0
S&P MidCap 400 Quality Index,0.483900646,0,S&P MidCap 400 Quality Index,0.005483055,172.8314807,80.71146245,48852143.32,398504.7325,0,0,0.6784299,0.392908139,0.048852143,0.000398505,54.83054699,0.807114625,0.579143311,0
S&P Midcap 400 Growth Index,0.107803699,0,S&P Midcap 400 Growth Index,0.000889134,153.5537126,240.4701388,3023291780,15849479.08,1,0.666666667,0.895268419,0.674551833,3.02329178,0.015849479,8.891335192,2.404701388,0.753463228,0
S&P Midcap 400 Index,0.163863589,0,S&P Midcap 400 Index,0.00034856,337.124804,403.4503304,20551348900,237032785.9,1,0.666666667,0.969475186,0.73230266,20.5513489,0.237032786,3.485603366,4.034503304,0.75535988,0
S&P Midcap 400 Value Index,0.106013944,0,S&P Midcap 400 Value Index,0.000852429,176.5306393,297.3998173,2173689880,13855917.5,1,0.666666667,0.857834294,0.619311406,2.17368988,0.013855918,8.52429223,2.973998173,0.721947596,0
S&P North American Natural Resources TR,0.224676575,0,S&P North American Natural Resources TR,0.000908389,530.7000217,98.54545455,373123102.2,7727762.889,0,0,0.86225163,0.57759191,0.373123102,0.007727763,9.083894199,0.985454545,0.669864677,0
S&P North American Tech Networking TR,0.439022071,0,S&P North American Tech Networking TR,0.001007243,232.5170715,25.81027668,50504863.96,495388.4732,0,0,0.73155205,0.652474337,0.050504864,0.000495388,10.07243127,0.258102767,0.891904188,0
S&P North American Tech Software TR,0.364223961,0,S&P North American Tech Software TR,0.000484994,1452.428331,106.3873518,4457661090,250719706,0,0,0.961628934,0.707825829,4.45766109,0.250719706,4.849937881,1.063873518,0.736069604,0
S&P North American Technology TR,0.191083177,0,S&P North American Technology TR,0.000651388,193.4150216,303.9130435,2402042779,17697037.95,0,0,0.89629352,0.630338843,2.402042779,0.017697038,6.513880941,3.039130435,0.703272789,0
S&P Oil&Gas Equip&Svcs Sel Indust TR USD,0.346739565,0,S&P Oil&Gas Equip&Svcs Sel Indust TR USD,0.001482175,1594.589241,27.15936255,101401493.9,6321373.574,0,1,0.908446308,0.586476483,0.101401494,0.006321374,14.82174539,0.271593625,0.645581889,0
S&P Oil&Gas Explor&Pro Sel Indust TR USD,0.412851468,0,S&P Oil&Gas Explor&Pro Sel Indust TR USD,0.000486919,6116.84731,50.38645418,2090144850,503769593.9,0,1,1.021775454,0.881165947,2.09014485,0.503769594,4.869192119,0.503864542,0.862387077,0
S&P Pharms Select Industry TR USD,0.312477911,0,S&P Pharms Select Industry TR USD,0.000996058,441.9273125,41.44223108,231907025.2,3895048.4,0,1,0.872363453,0.657009033,0.231907025,0.003895048,9.960578245,0.414422311,0.753136815,0
S&P Regional Banks Select Indust TR USD,0.367378904,0,S&P Regional Banks Select Indust TR USD,0.000313611,7738.416265,126.0239044,1354203326,393746685.9,0,1,1.031728251,0.840653024,1.354203326,0.393746686,3.136106147,1.260239044,0.81480082,0
S&P Retail Select Industry TR USD,0.451645679,0,S&P Retail Select Industry TR USD,0.000394171,16941.19079,86.35458167,360451922.7,203005210.9,0,1,0.922600207,0.871101347,0.360451923,0.203005211,3.941710627,0.863545817,0.94418074,0
S&P Semi Select Industry TR USD,0.241589789,0,S&P Semi Select Industry TR USD,0.000848075,485.2321518,37.24701195,528385232.7,9667657.385,0,1,0.823418364,0.597945271,0.528385233,0.009667657,8.480754904,0.37247012,0.726174321,0
S&P SmallCap 600 Cap Util&Tele serv USD,0.370766792,0,S&P SmallCap 600 Cap Util&Tele serv USD,0.004750098,127.8466908,23.51778656,26015091.07,134453.5178,0,0,0.856478266,0.566756975,0.026015091,0.000134454,47.50097782,0.235177866,0.661729547,0
S&P SmallCap 600 Capped Materials USD,0.561908201,1,S&P SmallCap 600 Capped Materials USD,0.007364791,225.7016259,38.18577075,9196682.19,84426.36091,0,0,0.729337826,0.503391427,0.009196682,8.44E-05,73.64790639,0.381857708,0.690203373,0
S&P SmallCap 600 Equal Weight Index,0.292020936,0,S&P SmallCap 600 Equal Weight Index,0.011809025,183.107084,603.1383399,24593034.44,183360.6553,0,0,0.72995871,0.342792941,0.024593034,0.000183361,118.0902461,6.031383399,0.469605933,0
S&P SmallCap 600 Index,0.142268108,0,S&P SmallCap 600 Index,0.000788074,201.5023401,606.7501755,14855816697,128613147.4,1,0.666666667,0.938136912,0.651164284,14.8558167,0.128613147,7.880738639,6.067501755,0.694103681,0
S&P SmallCap 600 Low Volatility TR USD,0.19078227,0,S&P SmallCap 600 Low Volatility TR USD,0.000887495,278.6269359,121.4426877,1632616436,19016116.22,0,0,1.06226191,0.66091337,1.632616436,0.019016116,8.874946177,1.214426877,0.622175533,0
S&P SmallCap 600 Momentum Index,0.325028953,0,S&P SmallCap 600 Momentum Index,0.001840224,268.5116367,117.7312253,91255751.56,897702.1251,0,0,0.823363357,0.531039179,0.091255752,0.000897702,18.40224496,1.177312253,0.644963338,0
S&P SmallCap 600 Pure Growth TR,0.331507523,0,S&P SmallCap 600 Pure Growth TR,0.003442367,124.3967039,140.3399209,119157822.1,577599.9862,0,0,0.868980592,0.484419522,0.119157822,0.0005776,34.42366895,1.403399209,0.55745724,0
S&P SmallCap 600 Pure Value TR,0.157213373,0,S&P SmallCap 600 Pure Value TR,0.004699922,265.8882528,147.2490119,121427342.5,1269978.495,0,0,0.797459702,0.462737927,0.121427343,0.001269978,46.99921606,1.472490119,0.580264966,0
S&P SmallCap 600 Quality Index,0.697481555,1,S&P SmallCap 600 Quality Index,0.003356128,289.7540255,121.1106719,7292946.162,143991.5843,0,0,0.48839151,0.308521265,0.007292946,0.000143992,33.56128399,1.211106719,0.631708904,0
S&P Smallcap 600 Growth Index,0.157425001,0,S&P Smallcap 600 Growth Index,0.00103959,162.2710132,340.1330562,2137791080,11973433.47,1,0.666666667,0.892472224,0.626026177,2.13779108,0.011973433,10.39589532,3.401330562,0.70145172,0
S&P Smallcap 600 Value Index,0.149658963,0,S&P Smallcap 600 Value Index,0.000859433,223.5004451,465.567708,2583270487,18840020.23,1,0.666666667,0.870584396,0.616036365,2.583270487,0.01884002,8.594327832,4.65567708,0.707612459,0
S&P Soft&Sevs Select Industry TR USD,0.299276782,0,S&P Soft&Sevs Select Industry TR USD,0.001135515,317.9059649,166.9601594,248994625.7,2981319.327,0,1,0.632462385,0.323864822,0.248994626,0.002981319,11.35514873,1.669601594,0.512069698,0
S&P Technology Hardware Select Industry Index,0.802066307,1,S&P Technology Hardware Select Industry Index,0.004077595,708.1811639,38.6372549,3561762.375,92738.77627,0,1,0.43597079,0.146462178,0.003561762,9.27E-05,40.7759473,0.386372549,0.335944933,0
S&P Telecom Select Industry TR USD,0.373585863,0,S&P Telecom Select Industry TR USD,0.002552666,231.9937875,43.11553785,47918771.98,413950.976,0,1,0.708868379,0.41188294,0.047918772,0.000413951,25.5266563,0.431155378,0.581042902,0
S&P Total US Stock Market,0.168044997,0,US Total Market,0.000432221,144.7172168,3566.314631,89180383751,446734287.8,1,0.5,1.071547017,0.783543459,89.18038375,0.446734288,4.322213965,35.66314631,0.731226392,0
S&P Transpt Select Industry TR USD,0.249402824,0,S&P Transpt Select Industry TR USD,0.001162081,388.9299819,43.45418327,206534522.9,2806414.004,0,1,0.793190864,0.617474433,0.206534523,0.002806414,11.62080875,0.434541833,0.778468917,0
S&PKensho Clean Power Index,0.375614992,0,S&PKensho Clean Power Index,0.002687126,689.6667518,41.91633466,54462634.08,1507069.897,0,1,0.485735948,0.213400791,0.054462634,0.00150707,26.87126401,0.419163347,0.439334976,0
S&PKensho Final Frontiers Index,0.530613423,1,S&PKensho Final Frontiers Index,0.002548339,657.6847568,28.45418327,7882225.197,202503.3326,0,1,0.474867878,0.13138519,0.007882225,0.000202503,25.48338652,0.284541833,0.276677359,0
S&PTechnology Dividend AristocratsIndex,0.386869062,0,S&PTechnology Dividend AristocratsIndex,0.001755513,138.9401236,37.76305221,52701053.37,296383.6057,0,0,0.437084891,0.337265625,0.052701053,0.000296384,17.55513369,0.377630522,0.771624992,0
S-Network Emerging Sector Dividend Dogs USD,0.708114165,1,S-Network Emerging Sector Dividend Dogs USD,0.004163619,139.1499148,51.66129032,22396216.81,132856.4182,0,0,0.616981845,0.372219857,0.022396217,0.000132856,41.63619455,0.516612903,0.603291426,1
S-Network Intl Sec Dividend Dog NR USD,0.292243845,0,S-Network Intl Sec Dividend Dog NR USD,0.003062412,161.1632866,51.62096774,159318399.4,1033362.141,0,0,0.734351605,0.430265488,0.159318399,0.001033362,30.62411912,0.516209677,0.585912096,1
S-Network Sector Dividend Dogs USD,0.202996821,0,S-Network Sector Dividend Dogs USD,0.000834416,129.522258,51.09274194,1115282479,5669945.997,0,0,0.905723356,0.551605058,1.115282479,0.005669946,8.344160048,0.510927419,0.609021568,1
S-Network Space Index,0.829985414,1,S-Network Space Index,0.003009369,652.0023253,31.6916996,23387195.22,599210.6589,0,0,0.398565236,0.106721552,0.023387195,0.000599211,30.09369312,0.316916996,0.267764326,1
SME-ChiNext 100 Index,0.665286509,1,SME-ChiNext 100 Index,0.002522952,652.8219023,104.6294821,37190130.16,968268.633,0,0,0.562356938,0.454011012,0.03719013,0.000968269,25.22952402,1.046294821,0.80733602,1
SPDR Euro Stoxx 50,0.37341593,0,Europe,0.000568806,922.9111523,215.6898361,1606530361,62217056.12,1,0.5,0.879875769,0.65748238,1.606530361,0.062217056,5.688059018,2.156898361,0.747244558,1
SSGA Gender Diversity Index,0.150745736,0,SSGA Gender Diversity Index,0.000660412,149.1060213,172.0239044,133453745.3,826738.7633,0,1,0.744672668,0.445726976,0.133453745,0.000826739,6.604120943,1.720239044,0.59855423,1
SSGA Large Cap Index,0.278261114,0,SSGA Large Cap Index,0.000314721,608.6667094,519.5418327,5581188129,122846567.5,0,1,1.070414725,0.829513118,5.581188129,0.122846568,3.14721309,5.195418327,0.774945541,1
SSGA Small Cap Index,0.34907307,0,SSGA Small Cap Index,0.000905873,253.8780072,685.1633466,2164941663,20230522.95,0,1,0.790445401,0.51802485,2.164941663,0.020230523,9.058727172,6.851633466,0.655358168,1
SSGA Total Stock Market Index,0.172782034,0,SSGA Total Stock Market Index,0.000579892,184.7660233,1605.191235,3636748519,27167950.34,0,1,1.072258643,0.963376345,3.636748519,0.02716795,5.798915506,16.05191235,0.898455192,1
STOXX Europe Select Dividend 30 NR USD,0.327499759,0,STOXX Europe Select Dividend 30 NR USD,0.002417109,159.2221089,30.83399209,225706933.9,1425293.824,0,0,0.763468035,0.504134049,0.225706934,0.001425294,24.17108857,0.308339921,0.660321095,1
STOXX Europe Total Market Index,0.448725542,0,STOXX Europe Total Market Index,0.004015824,261.9476395,1440.099602,166324202.6,1912354.904,0,1,0.918986319,0.546416775,0.166324203,0.001912355,40.15823573,14.40099602,0.594586409,1
STOXX Global Broad Infrastructure USD,0.020223131,0,STOXX Global Broad Infrastructure USD,0.001237487,86.13747839,244.0197628,1770504837,5912103.371,0,0,0.687381636,0.387001811,1.770504837,0.005912103,12.37487006,2.440197628,0.563008655,1
STOXX Global ESG Impact Index,0.050213814,0,STOXX Global ESG Impact Index,0.004153219,56.41860131,795.5849802,105087494.3,216068.8448,0,0,0.690959035,0.388819099,0.105087494,0.000216069,41.53218604,7.955849802,0.562723808,1
STOXX US ESG Impact Index,0.029307665,0,STOXX US ESG Impact Index,0.00398301,132.4013632,284.7075099,79706594.12,418953.4712,0,0,0.649071462,0.313081988,0.079706594,0.000418953,39.83010003,2.847075099,0.482353649,1
Sabrient Defensive Equity TR USD,0.15674673,0,Sabrient Defensive Equity TR USD,0.004534116,149.9696619,103.0711462,273373412.1,1705755.388,0,0,1.022083692,0.654757949,0.273373412,0.001705755,45.34115627,1.030711462,0.640610895,1
Sabrient Insider Sentiment TR USD,0.326639638,0,Sabrient Insider Sentiment TR USD,0.001855491,165.9961432,100.1290323,80569583.64,529380.7127,0,0,0.775869335,0.433699609,0.080569584,0.000529381,18.55490996,1.001290323,0.558985372,1
Sabrient Multi-Cap Insider QW TR USD,0.333074283,0,Sabrient Multi-Cap Insider QW TR USD,0.001458734,208.5795013,110.4170854,61626487.98,492457.3614,0,0,0.820032325,0.901249599,0.061626488,0.000492457,14.5873378,1.104170854,1.099041551,1
Schwab 1000 Index,0.097203312,0,Schwab 1000 Index,0.000730682,188.9696978,1010.25498,1049170648,7471599.084,0,0,1.10330977,0.79992127,1.049170648,0.007471599,7.3068238,10.1025498,0.725019656,1
Scientific Beta Developed Asia-Pacific ex Japan Multi-Beta Multi,0.726316462,1,Scientific Beta Developed Asia-Pacific ex Japan Multi-Beta Multi,0.006543502,121.7225078,120.1790123,2086790.607,10868.61904,0,0,0.530351415,0.41822878,0.002086791,1.09E-05,65.43501691,1.201790123,0.788588034,1
Scientific Beta Extended Europe Multi-Beta Multi-Strategy Equal,0.436458056,0,Scientific Beta Extended Europe Multi-Beta Multi-Strategy Equal,0.002577953,180.7442576,461.7160494,4160187.419,30042.78361,0,0,0.556247407,0.392623949,0.004160187,3.00E-05,25.77953172,4.617160494,0.705844099,1
Scientific Beta Japan Multi-Beta Multi-Strategy Equal Risk Contr,0.453415151,0,Scientific Beta Japan Multi-Beta Multi-Strategy Equal Risk Contr,0.004439262,119.8262599,225.5679012,2492479.906,12041.17299,0,0,0.524575576,0.400908223,0.00249248,1.20E-05,44.3926231,2.255679012,0.764252551,1
Scientific Beta United States Multi-Beta Multi-Strategy Equal Ri,0.522907917,1,Scientific Beta United States Multi-Beta Multi-Strategy Equal Ri,0.003274464,362.9220685,368.2407407,55795103.65,682688.5577,0,0,0.784130324,0.485625003,0.055795104,0.000682689,32.74464206,3.682407407,0.619316698,1
Solactive Autonomous & Electric Vehicles Index,0.5346148,1,Solactive Autonomous & Electric Vehicles Index,0.004151694,678.9941249,81.07692308,46440017.44,1838202.546,0,0,0.828601948,0.673632696,0.046440017,0.001838203,41.51693594,0.810769231,0.812975033,1
Solactive China Consumer TR USD,0.398930695,0,Solactive China Consumer TR USD,0.003072889,425.4499614,71.88259109,249374035.7,5439164.458,0,0,0.631208475,0.464179279,0.249374036,0.005439164,30.72888743,0.718825911,0.735381886,1
Solactive China Energy TR USD,0.993834284,1,Solactive China Energy TR USD,0.020438564,141.5191505,29.08502024,1633991.579,9692.345129,0,0,0.423864321,0.286503817,0.001633992,9.69E-06,204.3856365,0.290850202,0.675932846,1
Solactive China Financials TR USD,0.639494438,1,Solactive China Financials TR USD,0.003573416,360.0282825,101.194332,42979573.93,706615.353,0,0,0.581377367,0.425535463,0.042979574,0.000706615,35.73415879,1.01194332,0.731943635,1
Solactive China Industrials TR USD,0.982704441,1,Solactive China Industrials TR USD,0.017535066,106.6379292,120.9392713,2021328.824,8796.438928,0,0,0.425708118,0.282486282,0.002021329,8.80E-06,175.3506636,1.209392713,0.663567993,1
Solactive E-commerce Index,0.723418121,1,Solactive E-commerce Index,0.002281301,776.8898701,43.90688259,50841721.63,1474961,0,0,0.60018725,0.443847664,0.050841722,0.001474961,22.81301309,0.439068826,0.739515316,1
Solactive Electric Vehicles and Future Mobility Index,0.086508994,0,Solactive Electric Vehicles and Future Mobility Index,0.012551663,402.5707928,62.4534413,29726142.62,600988.9689,0,0,0.60817266,0.317155314,0.029726143,0.000600989,125.5166318,0.624534413,0.521488937,1
Solactive Emerging Markets Consumer Technology Index,0.30264257,0,Solactive Emerging Markets Consumer Technology Index,0.003133178,288.7255356,55,77592429.12,809784.9239,0,0,0.563809967,0.360552157,0.077592429,0.000809785,31.33178105,0.55,0.639492342,1
Solactive Emerging Markets Healthcare Index,0.995401188,1,Solactive Emerging Markets Healthcare Index,0.010518063,433.0614969,97.55870445,2046486.556,36301.11231,0,0,0.187593182,0.222311891,0.002046487,3.63E-05,105.1806306,0.975587045,1.185074476,1
Solactive GBS Canada Large & Mid Cap Index,0.116288787,0,Solactive GBS Canada Large & Mid Cap Index,0.003432683,89.50449558,85.49800797,33634615.69,91540.23418,0,1,0.708211637,0.342121091,0.033634616,9.15E-05,34.32683115,0.85498008,0.483077478,1
Solactive GBS Hong Kong Large & Mid Cap USD Index,0.594614187,1,Solactive GBS Hong Kong Large & Mid Cap USD Index,0.004249918,331.9525758,54.69322709,10625003.1,118350.3774,0,1,0.241821527,0.224278273,0.010625003,0.00011835,42.49917696,0.546932271,0.927453712,1
Solactive GBS Japan Large & Mid Cap Index,0.700136955,1,Solactive GBS Japan Large & Mid Cap Index,0.001701857,110.4921044,317.7211155,45993841.6,52877.79473,0,1,0.467526752,0.230242562,0.045993842,5.29E-05,17.01857219,3.177211155,0.492469279,1
Solactive GBS United Kingdom Large & Mid Cap Index,0.377038164,0,Solactive GBS United Kingdom Large & Mid Cap Index,0.0029466,236.2403367,105.4541833,11491145.22,105236.5067,0,1,0.461613042,0.186864547,0.011491145,0.000105237,29.46599947,1.054541833,0.404807772,1
Solactive Genomics Index,0.207513044,0,Solactive Genomics Index,0.004816262,280.1441365,41.59919028,45807003.55,587321.3166,0,0,0.525084333,0.296722859,0.045807004,0.000587321,48.16262321,0.415991903,0.565095624,1
Solactive Global Copper Miners TR USD,0.635263054,1,Solactive Global Copper Miners TR USD,0.005042336,576.5647074,39.30364372,89616143.86,2143132.67,0,0,0.730007054,0.671513629,0.089616144,0.002143133,50.42336166,0.393036437,0.919872795,1
Solactive Global F/P TR USD,0.613292888,1,Solactive Global F/P TR USD,0.014449171,159.4033214,41.70987654,8048244.594,51504.13956,0,0,0.601505937,0.427561171,0.008048245,5.15E-05,144.4917051,0.417098765,0.710817873,1
Solactive Global Gold Explorers ETF Index,0.492573777,0,Solactive Global Gold Explorers ETF Index,0.010455003,291.0820648,56.66801619,51371967.22,591740.9126,0,0,0.573833552,0.378405335,0.051371967,0.000591741,104.5500311,0.566680162,0.659433965,1
Solactive Global Lithium TR USD,0.385888556,0,Solactive Global Lithium TR USD,0.00158452,533.1966186,52.18218623,730036107.4,17192240.82,0,0,0.68809347,0.450955606,0.730036107,0.017192241,15.84520434,0.521821862,0.655369693,1
Solactive Global Silver Miners TR USD,0.354891605,0,Solactive Global Silver Miners TR USD,0.002761657,656.8100983,35.44534413,767617165.2,19943409.85,0,0,0.728860753,0.660821156,0.767617165,0.01994341,27.61657316,0.354453441,0.906649389,1
Solactive Global SuperDividend TR USD,0.308469268,0,Solactive Global SuperDividend TR USD,0.001682089,207.0989095,122.5668016,686132139.4,5649954.084,0,0,0.804522447,0.480084873,0.686132139,0.005649954,16.82088741,1.225668016,0.596732726,1
Solactive Global Uranium TR USD,0.37065057,0,Solactive Global Uranium TR USD,0.004171494,279.9008456,38.86234818,156853004.3,1851825.968,0,0,0.714675942,0.556221938,0.156853004,0.001851826,41.71494459,0.388623482,0.77828552,1
Solactive Guru TR USD,0.610778655,1,Solactive Guru TR USD,0.005753624,83.63856625,54.95951417,56217714.03,183454.4671,0,0,0.608853333,0.423396412,0.056217714,0.000183454,57.53623999,0.549595142,0.695399679,1
Solactive Long-Term Care Index,0.455472576,0,Solactive Long-Term Care Index,0.008140302,236.5646711,58.20717131,24237545.47,228141.8966,0,0,0.703462945,0.383146965,0.024237545,0.000228142,81.40302224,0.582071713,0.544658348,1
Solactive MLP & Energy Infrastruc TR USD,0.129984441,0,Solactive MLP & Energy Infrastruc TR USD,0.002558418,298.2027639,30.92307692,553866348.3,6452858.278,0,0,0.956449531,0.539658176,0.553866348,0.006452858,25.58417874,0.309230769,0.564230687,1
Solactive MLP TR USD,0.230960103,0,Solactive MLP TR USD,0.00312839,492.0615407,22.13360324,714363924,13691355.26,0,0,1.042490533,0.791169146,0.714363924,0.013691355,31.28390414,0.221336032,0.758922139,1
Solactive Most Favored Nations Emerging Markets Index,0.979936815,1,Solactive Most Favored Nations Emerging Markets Index,0.006672386,190.1023959,575.4705882,2578511.04,28043.9878,0,0,0.420420026,0.26877132,0.002578511,2.80E-05,66.72386227,5.754705882,0.639292383,1
Solactive Nigeria TR USD,0.285165328,0,Solactive Nigeria TR USD,0.011822623,188.4734588,26.25506073,36229606.32,274302.3004,0,0,0.699567995,0.590822991,0.036229606,0.000274302,118.2262255,0.262550607,0.844554061,1
Solactive Obesity Index,0.940766424,1,Solactive Obesity Index,0.012787698,348.4702984,49.08163265,11977025.94,164947.5954,0,0,0.340348712,0.278597217,0.011977026,0.000164948,127.8769775,0.490816327,0.818564041,1
Solactive Organics Index,0.69153549,1,Solactive Organics Index,0.021197408,139.2267324,33.83673469,6644160.411,36911.89189,0,0,0.667930941,0.502177271,0.00664416,3.69E-05,211.974079,0.338367347,0.751840109,1
Solactive Power Factor High Dividend Index,0.514046834,1,Solactive Power Factor High Dividend Index,0.002227267,101.6861431,51,50546912.35,257601.7364,0,0,0.861136189,0.457271831,0.050546912,0.000257602,22.27266679,0.51,0.531009888,1
Solactive SoFi US 50 Growth Index,0.998200542,1,Solactive SoFi US 50 Growth Index,0.002791009,433.9475927,50.98814229,4011954.183,84281.41741,0,0,0.399194163,0.177558672,0.004011954,8.43E-05,27.91009411,0.509881423,0.444792756,1
Solactive SoFi US 500 Growth Index,0.834886238,1,Solactive SoFi US 500 Growth Index,0.003031781,165.8308239,498.3003953,96517308.76,618992.5494,0,0,0.431432926,0.421186581,0.096517309,0.000618993,30.31781055,4.983003953,0.976250434,1
Solactive SoFi US Next 500 Growth Index,,0,Solactive SoFi US Next 500 Growth Index,0.003477233,206.0796063,494.4545455,11695525.9,89652.84098,0,0,0.479532781,,0.011695526,8.97E-05,34.77233472,4.944545455,,1
Solactive Social Media USD,0.36359785,0,Solactive Social Media USD,0.003081504,260.9638794,47.62348178,172781997.8,1890189.965,0,0,0.74141615,0.471600454,0.172781998,0.00189019,30.81504165,0.476234818,0.636080633,1
Solactive U.S. Founder-Run Companies Index,0.318668274,0,Solactive U.S. Founder-Run Companies Index,0.009069526,264.1658453,101.1497976,5794201.596,79580.17815,0,0,0.545655341,0.241583839,0.005794202,7.96E-05,90.69526167,1.011497976,0.442740721,1
Solactive US Ex-Dividends Index Series 2027,0.984878597,1,Solactive US Ex-Dividends Index Series 2027,0.01098006,128.0418692,10.97975709,27828389.35,142213.4784,0,0,0.33961393,0.222311891,0.027828389,0.000142213,109.800597,0.109797571,0.654601804,1
Solactive US Large Cap Equal Weight Index,0.181852551,0,Solactive US Large Cap Equal Weight Index,0.001572885,228.7667948,496.1027668,298328771.9,2583181.689,0,0,0.76484202,0.418917481,0.298328772,0.002583182,15.72885154,4.961027668,0.54771766,1
Solactive-ProShares Bricks and Mortar Retail Store Index,0.667106398,1,Solactive-ProShares Bricks and Mortar Retail Store Index,0.003122819,1245.822476,6.591269841,26710762.73,1528402.189,0,0,0.576286458,0.554273911,0.026710763,0.001528402,31.22818798,0.065912698,0.961802768,1
Sprott Zacks Gold Miners Index,0.345362222,0,Sprott Zacks Gold Miners Index,0.003989595,194.073395,30.39919355,238864577.1,1799833.12,0,0,0.776827556,0.557884336,0.238864577,0.001799833,39.89595147,0.303991935,0.718157243,1
Sprott Zacks Junior Gold Miners Index,0.418555917,0,Sprott Zacks Junior Gold Miners Index,0.005109272,388.393171,43.5,81234895.57,1186554.159,0,0,0.685872586,0.332532393,0.081234896,0.001186554,51.0927214,0.435,0.484831148,1
StrataQuant Consumer Disc TR USD,0.366804102,0,StrataQuant Consumer Disc TR USD,0.000976965,316.0713782,119.5770751,705283309.8,8280888.457,0,0,0.982781086,0.727707873,0.70528331,0.008280888,9.769652332,1.195770751,0.740457751,1
StrataQuant Consumer Staples TR USD,0.34780166,0,StrataQuant Consumer Staples TR USD,0.000919013,166.9778194,39.98023715,260385973.9,1821354.74,0,0,0.967099122,0.658306575,0.260385974,0.001821355,9.190129239,0.399802372,0.680702277,1
StrataQuant Energy TR USD,0.411021327,0,StrataQuant Energy TR USD,0.001689032,696.7591373,39.26482213,227281477.5,8011998.371,0,0,0.890401543,0.612550152,0.227281477,0.008011998,16.89032426,0.392648221,0.687948215,1
StrataQuant Financials TR USD,0.313780043,0,StrataQuant Financials TR USD,0.001008213,261.4917634,126.7747036,819646661,9680770.064,0,0,0.929580136,0.66028633,0.819646661,0.00968077,10.08212975,1.267747036,0.710305981,1
